L	opf	cc	jcc
0.127	0.694286	0.686002	0.685601
0.128	0.691811	0.683538	0.683137
0.129	0.689333	0.681041	0.680642
0.13	0.686865	0.678565	0.678162
0.131	0.684395	0.676119	0.675715
0.132	0.681963	0.673661	0.673259
0.133	0.679537	0.67125	0.670848
0.134	0.67713	0.668817	0.668416
0.135	0.674725	0.666426	0.666021
0.136	0.672327	0.664028	0.663624
0.137	0.669883	0.661584	0.661179
0.138	0.667514	0.659201	0.658798
0.139	0.665156	0.656823	0.656418
0.14	0.662703	0.654397	0.653991
0.141	0.660349	0.652046	0.651639
0.142	0.65796	0.649668	0.649265
0.143	0.655598	0.647289	0.646882
0.144	0.653264	0.644957	0.64455
0.145	0.65089	0.642587	0.642181
0.146	0.648555	0.640248	0.639839
0.147	0.646177	0.637874	0.637462
0.148	0.643859	0.635536	0.635123
0.149	0.641561	0.63325	0.632839
0.15	0.639304	0.630983	0.630574
0.151	0.636922	0.628608	0.628196
0.152	0.63467	0.626343	0.625934
0.153	0.632374	0.624047	0.623634
0.154	0.630076	0.621743	0.62133
0.155	0.627808	0.619474	0.619059
0.156	0.625494	0.617188	0.616775
0.157	0.623242	0.61491	0.614494
0.158	0.621006	0.612683	0.612269
0.159	0.618704	0.61038	0.609964
0.16	0.616526	0.6082	0.607786
0.161	0.614246	0.605917	0.605503
0.162	0.61201	0.60367	0.603251
0.163	0.609813	0.601489	0.601071
0.164	0.607606	0.599288	0.598868
0.165	0.605367	0.597049	0.596627
0.166	0.603197	0.594869	0.59445
0.167	0.600984	0.592651	0.592233
0.168	0.598797	0.590451	0.590029
0.169	0.596605	0.588271	0.587854
0.17	0.594444	0.586108	0.585688
0.171	0.592273	0.583929	0.583505
0.172	0.590113	0.581768	0.581343
0.173	0.587937	0.579602	0.579181
0.174	0.585787	0.577445	0.577021
0.175	0.583648	0.575309	0.574885
0.176	0.581439	0.573123	0.572695
0.177	0.579362	0.571002	0.570578
0.178	0.577275	0.568944	0.568518
0.179	0.575146	0.566823	0.566394
0.18	0.57303	0.564687	0.564261
0.181	0.570921	0.562588	0.56216
0.182	0.56883	0.560493	0.560062
0.183	0.566709	0.558365	0.557936
0.184	0.564622	0.556276	0.555846
0.185	0.562566	0.554228	0.553802
0.186	0.560505	0.552149	0.55172
0.187	0.558442	0.550105	0.549673
0.188	0.556378	0.548035	0.547603
0.189	0.554297	0.545949	0.545516
0.19	0.552247	0.543903	0.54347
0.191	0.550233	0.541906	0.541466
0.192	0.548216	0.539874	0.539439
0.193	0.546177	0.537839	0.53741
0.194	0.544185	0.535845	0.535409
0.195	0.542141	0.533809	0.533373
0.196	0.540203	0.531851	0.531416
0.197	0.538176	0.529819	0.529379
0.198	0.536134	0.527799	0.527362
0.199	0.534084	0.525757	0.525315
0.2	0.53214	0.523815	0.523373
0.201	0.530195	0.521871	0.521433
0.202	0.528208	0.519896	0.519454
0.203	0.526279	0.517949	0.517507
0.204	0.524348	0.516011	0.515569
0.205	0.522315	0.513999	0.513554
0.206	0.520394	0.512082	0.511637
0.207	0.518476	0.510159	0.509711
0.208	0.516513	0.508197	0.507745
0.209	0.514619	0.506291	0.505848
0.21	0.512673	0.504367	0.503921
0.211	0.510763	0.50246	0.502007
0.212	0.508825	0.500541	0.500094
0.213	0.506942	0.498661	0.498211
0.214	0.50504	0.496758	0.496306
0.215	0.503139	0.494842	0.494393
0.216	0.501273	0.492974	0.492524
0.217	0.499403	0.491112	0.490659
0.218	0.497517	0.489251	0.488794
0.219	0.495639	0.487364	0.486908
0.22	0.493844	0.485574	0.485117
0.221	0.491934	0.483671	0.483215
0.222	0.490123	0.481861	0.481401
0.223	0.488222	0.479986	0.479527
0.224	0.486434	0.478192	0.477733
0.225	0.484605	0.476352	0.475893
0.226	0.482806	0.474555	0.474091
0.227	0.480943	0.472714	0.472254
0.228	0.479144	0.47091	0.470446
0.229	0.477329	0.469097	0.468637
0.23	0.47555	0.467334	0.466869
0.231	0.473737	0.465508	0.465042
0.232	0.471932	0.463708	0.46324
0.233	0.470234	0.462018	0.461547
0.234	0.46843	0.460213	0.459744
0.235	0.466636	0.458435	0.457966
0.236	0.464883	0.456678	0.456208
0.237	0.463118	0.454918	0.454446
0.238	0.461339	0.453151	0.452678
0.239	0.459625	0.451443	0.450972
0.24	0.457828	0.449672	0.449195
0.241	0.456113	0.447951	0.447476
0.242	0.454418	0.446265	0.445788
0.243	0.452659	0.444502	0.444023
0.244	0.45097	0.442825	0.442349
0.245	0.449226	0.441088	0.44061
0.246	0.447521	0.439397	0.438916
0.247	0.445853	0.437715	0.437232
0.248	0.444152	0.436015	0.435534
0.249	0.442469	0.434336	0.433855
0.25	0.440771	0.432659	0.432173
0.251	0.439046	0.430951	0.430465
0.252	0.437417	0.429327	0.428837
0.253	0.435721	0.427634	0.42715
0.254	0.434088	0.426002	0.425515
0.255	0.432401	0.42434	0.423847
0.256	0.430786	0.422715	0.422223
0.257	0.429111	0.421055	0.420565
0.258	0.427462	0.419434	0.418942
0.259	0.425814	0.417785	0.41729
0.26	0.424199	0.416164	0.415673
0.261	0.422596	0.414559	0.414064
0.262	0.420947	0.412937	0.41244
0.263	0.419331	0.411316	0.41082
0.264	0.417677	0.409695	0.409199
0.265	0.416096	0.408097	0.407597
0.266	0.414537	0.406545	0.406046
0.267	0.412946	0.404964	0.404462
0.268	0.411292	0.403344	0.402839
0.269	0.409798	0.401823	0.401321
0.27	0.408181	0.400229	0.399724
0.271	0.406608	0.398662	0.398159
0.272	0.405031	0.3971	0.396594
0.273	0.403506	0.395576	0.395071
0.274	0.40195	0.394023	0.393518
0.275	0.400354	0.392437	0.39193
0.276	0.398785	0.390904	0.390394
0.277	0.39735	0.389437	0.388928
0.278	0.395718	0.387835	0.387327
0.279	0.394156	0.386291	0.385781
0.28	0.392702	0.384852	0.38434
0.281	0.391102	0.383258	0.382746
0.282	0.389677	0.38184	0.381328
0.283	0.388167	0.380332	0.379817
0.284	0.386612	0.378802	0.378289
0.285	0.385094	0.377295	0.376777
0.286	0.383642	0.375829	0.375308
0.287	0.382119	0.374323	0.373805
0.288	0.380598	0.372821	0.372303
0.289	0.379162	0.371389	0.370871
0.29	0.377663	0.3699	0.369382
0.291	0.376191	0.368439	0.36792
0.292	0.374704	0.366963	0.366445
0.293	0.373241	0.365519	0.364995
0.294	0.371771	0.364049	0.363524
0.295	0.37035	0.362642	0.36212
0.296	0.368873	0.361158	0.360631
0.297	0.36746	0.359753	0.359229
0.298	0.365966	0.35828	0.357754
0.299	0.364582	0.356908	0.356381
0.3	0.363151	0.355476	0.354947
0.301	0.361692	0.354035	0.353509
0.302	0.360317	0.35266	0.352132
0.303	0.358855	0.351212	0.350682
0.304	0.357504	0.349874	0.349345
0.305	0.356069	0.348439	0.347907
0.306	0.354701	0.347078	0.346544
0.307	0.353231	0.345634	0.345105
0.308	0.35189	0.344289	0.343752
0.309	0.350495	0.342888	0.342355
0.31	0.34907	0.341498	0.340961
0.311	0.347765	0.340189	0.33965
0.312	0.346327	0.338762	0.338224
0.313	0.344948	0.337388	0.336849
0.314	0.343629	0.336086	0.335545
0.315	0.34223	0.334697	0.334153
0.316	0.340886	0.333363	0.332823
0.317	0.339508	0.331992	0.331448
0.318	0.338172	0.330672	0.33013
0.319	0.33681	0.329324	0.328782
0.32	0.335481	0.327996	0.32745
0.321	0.334141	0.326671	0.326128
0.322	0.332836	0.325345	0.324799
0.323	0.331522	0.324065	0.32352
0.324	0.330191	0.32273	0.322184
0.325	0.328855	0.321415	0.32087
0.326	0.327539	0.32011	0.319563
0.327	0.326259	0.318835	0.318283
0.328	0.324939	0.317516	0.316964
0.329	0.323654	0.316238	0.315689
0.33	0.32235	0.314944	0.314394
0.331	0.321068	0.313682	0.313127
0.332	0.319777	0.312381	0.311828
0.333	0.318491	0.311117	0.310558
0.334	0.31715	0.309797	0.30924
0.335	0.315944	0.308597	0.308044
0.336	0.314668	0.307323	0.306769
0.337	0.313432	0.306078	0.305521
0.338	0.312169	0.304833	0.304277
0.339	0.310875	0.303549	0.30299
0.34	0.309627	0.302313	0.301758
0.341	0.30837	0.301058	0.3005
0.342	0.307171	0.299888	0.299332
0.343	0.3059	0.298617	0.298055
0.344	0.304663	0.297381	0.29682
0.345	0.303464	0.296198	0.295642
0.346	0.302189	0.294935	0.294383
0.347	0.300953	0.293711	0.293153
0.348	0.299787	0.292533	0.291972
0.349	0.298512	0.291291	0.290733
0.35	0.297325	0.290105	0.289548
0.351	0.296117	0.288906	0.288346
0.352	0.294874	0.287662	0.2871
0.353	0.29375	0.286547	0.285988
0.354	0.292519	0.285326	0.284768
0.355	0.291319	0.284148	0.283589
0.356	0.290168	0.282985	0.282423
0.357	0.289007	0.281814	0.281252
0.358	0.287836	0.280665	0.280099
0.359	0.286605	0.279451	0.278881
0.36	0.285443	0.278306	0.277743
0.361	0.284222	0.277096	0.276532
0.362	0.283103	0.275962	0.275397
0.363	0.281951	0.274807	0.274241
0.364	0.280832	0.273705	0.27314
0.365	0.279684	0.27257	0.272004
0.366	0.278557	0.271433	0.270869
0.367	0.277407	0.270297	0.26973
0.368	0.276211	0.26913	0.268565
0.369	0.275136	0.268026	0.267462
0.37	0.273977	0.266895	0.266329
0.371	0.272857	0.265788	0.265223
0.372	0.271731	0.264652	0.264082
0.373	0.270586	0.263523	0.262955
0.374	0.269535	0.262454	0.261888
0.375	0.268361	0.261304	0.260735
0.376	0.267268	0.260202	0.259637
0.377	0.266194	0.259144	0.258573
0.378	0.265051	0.258002	0.257433
0.379	0.264017	0.256972	0.256399
0.38	0.262903	0.255862	0.255293
0.381	0.261839	0.254811	0.254239
0.382	0.260676	0.25364	0.253069
0.383	0.259663	0.252629	0.252056
0.384	0.258541	0.251527	0.250956
0.385	0.257493	0.250483	0.249914
0.386	0.25642	0.249412	0.248841
0.387	0.255397	0.248378	0.247807
0.388	0.25436	0.24736	0.246793
0.389	0.253284	0.246298	0.245726
0.39	0.25224	0.245241	0.244668
0.391	0.251143	0.244155	0.243582
0.392	0.250125	0.243139	0.242567
0.393	0.249117	0.242138	0.241563
0.394	0.247982	0.241012	0.240439
0.395	0.247035	0.240053	0.239483
0.396	0.246017	0.239031	0.23846
0.397	0.244975	0.237998	0.237426
0.398	0.243958	0.237002	0.236433
0.399	0.242978	0.236008	0.235436
0.4	0.241909	0.234939	0.234366
0.401	0.240911	0.233958	0.233381
0.402	0.239918	0.232969	0.232395
0.403	0.238913	0.231951	0.231379
0.404	0.23794	0.230996	0.230422
0.405	0.236956	0.230005	0.229434
0.406	0.235974	0.229032	0.22846
0.407	0.234907	0.227981	0.227407
0.408	0.233955	0.227017	0.226442
0.409	0.23301	0.226066	0.225495
0.41	0.232001	0.225063	0.224489
0.411	0.231065	0.224137	0.223561
0.412	0.230099	0.223162	0.222587
0.413	0.229136	0.222199	0.221627
0.414	0.228131	0.221198	0.220619
0.415	0.227202	0.22028	0.219703
0.416	0.226271	0.219336	0.218758
0.417	0.225305	0.218377	0.217802
0.418	0.224369	0.21745	0.216873
0.419	0.22342	0.216496	0.21592
0.42	0.22248	0.215568	0.21499
0.421	0.221507	0.21458	0.214002
0.422	0.220606	0.213694	0.213116
0.423	0.219664	0.212754	0.212176
0.424	0.218734	0.211824	0.211246
0.425	0.217836	0.210923	0.210343
0.426	0.216859	0.209964	0.209388
0.427	0.216031	0.209125	0.208549
0.428	0.215052	0.208151	0.207573
0.429	0.214181	0.207284	0.206707
0.43	0.213268	0.20637	0.205792
0.431	0.212328	0.205424	0.204845
0.432	0.211444	0.204566	0.203989
0.433	0.210573	0.203682	0.203105
0.434	0.209693	0.202808	0.202232
0.435	0.208813	0.201925	0.201349
0.436	0.207901	0.201019	0.200442
0.437	0.207012	0.200121	0.199543
0.438	0.206113	0.199241	0.198665
0.439	0.20524	0.198368	0.197788
0.44	0.204403	0.197538	0.196961
0.441	0.20348	0.196606	0.19603
0.442	0.202623	0.195759	0.195184
0.443	0.201756	0.194899	0.19432
0.444	0.200956	0.194104	0.193525
0.445	0.200061	0.19323	0.192651
0.446	0.199157	0.192327	0.191746
0.447	0.198331	0.191511	0.190929
0.448	0.197492	0.190667	0.190086
0.449	0.196574	0.189772	0.189191
0.45	0.1958	0.188974	0.188393
0.451	0.194921	0.188121	0.187542
0.452	0.194166	0.187339	0.186757
0.453	0.193226	0.186452	0.185873
0.454	0.192392	0.185619	0.185035
0.455	0.191602	0.184825	0.184246
0.456	0.190763	0.183987	0.183406
0.457	0.18998	0.183198	0.182619
0.458	0.189081	0.182328	0.181748
0.459	0.188339	0.181586	0.181004
0.46	0.187497	0.180759	0.180177
0.461	0.186653	0.179932	0.179352
0.462	0.185883	0.179154	0.178576
0.463	0.185055	0.178323	0.177744
0.464	0.184281	0.177541	0.176963
0.465	0.183465	0.176753	0.176174
0.466	0.182662	0.175961	0.175381
0.467	0.181836	0.175139	0.174555
0.468	0.181073	0.174379	0.173803
0.469	0.180259	0.17358	0.173
0.47	0.179513	0.172832	0.172251
0.471	0.178707	0.172044	0.171467
0.472	0.177961	0.171297	0.170718
0.473	0.177155	0.170508	0.169931
0.474	0.17643	0.169758	0.169177
0.475	0.175609	0.168976	0.168402
0.476	0.174829	0.1682	0.167621
0.477	0.174068	0.167438	0.166863
0.478	0.173336	0.166707	0.166128
0.479	0.172592	0.165972	0.165395
0.48	0.171833	0.165218	0.164639
0.481	0.171047	0.16445	0.163876
0.482	0.170343	0.163739	0.163164
0.483	0.169597	0.162979	0.162405
0.484	0.168837	0.162233	0.161656
0.485	0.168108	0.16153	0.160954
